Id,Weekly_Sales
3_13_2013-03-01,12129.977450000008
3_13_2013-03-08,12796.156639999967
3_13_2013-03-15,12836.817580000072
3_13_2013-03-22,12904.664330000072
3_13_2013-03-29,13094.16208000005
3_13_2013-04-05,12751.069869999985
3_13_2013-04-12,12700.765739999979
3_13_2013-04-19,12313.577419999961
3_13_2013-04-26,12543.964519999963
3_13_2013-05-03,11657.501700000015
3_13_2013-05-10,11647.385030000012
3_13_2013-05-17,11699.386520000016
3_13_2013-05-24,11856.105280000012
3_13_2013-05-31,11824.627490000003
3_13_2013-06-07,11957.534610000026
3_13_2013-06-14,11759.839450000016
3_13_2013-06-21,11681.805160000014
3_13_2013-06-28,11727.64651000002
3_13_2013-07-05,12071.998370000032
3_13_2013-07-12,11914.770720000015
3_13_2013-07-19,11735.06936
3_13_2013-07-26,11487.40719000002
3_14_2012-11-02,4485.421759999961
3_14_2012-11-09,4385.295909999941
3_14_2012-11-16,4708.684179999974
3_14_2012-11-23,13007.69824000002
3_14_2012-11-30,5180.495680000027
3_14_2012-12-07,5190.04828000001
3_14_2012-12-14,4686.398979999962
3_14_2012-12-21,10847.217519999982
3_14_2012-12-28,4520.786129999971
3_14_2013-01-04,4557.742119999979
3_14_2013-01-11,4705.518899999981
3_14_2013-01-18,4603.140839999961
3_14_2013-01-25,4579.8417699999645
3_14_2013-02-01,4585.133249999969
3_14_2013-02-08,4464.158759999976
3_14_2013-02-15,4704.721790000035
3_14_2013-02-22,4410.130800000022
3_14_2013-03-01,4665.773130000022
3_14_2013-03-08,4684.70640999997
3_14_2013-03-15,4695.025699999961
3_14_2013-03-22,4064.261869999974
3_14_2013-03-29,4389.08763999998
3_14_2013-04-05,3981.9653099999714
3_14_2013-04-12,4564.933079999962
3_14_2013-04-19,4670.360739999969
3_14_2013-04-26,4564.810679999967
3_14_2013-05-03,4752.724940000003
3_14_2013-05-10,4912.001760000024
3_14_2013-05-17,4738.612939999995
3_14_2013-05-24,4702.204840000014
3_14_2013-05-31,4688.257480000009
3_14_2013-06-07,4688.734750000022
3_14_2013-06-14,4584.902780000026
3_14_2013-06-21,4796.389130000025
3_14_2013-06-28,4590.214590000022
3_14_2013-07-05,4196.136350000003
3_14_2013-07-12,4993.283410000026
3_14_2013-07-19,4654.465490000017
3_14_2013-07-26,4493.2135600000165
3_16_2012-11-02,3681.227020000005
3_16_2012-11-09,3342.815110000024
3_16_2012-11-16,3094.9522600000205
3_16_2012-11-23,3386.0633900000003
3_16_2012-11-30,2708.666540000013
3_16_2012-12-07,3168.454920000021
3_16_2012-12-14,2593.840499999991
3_16_2012-12-21,2575.2216200000057
3_16_2012-12-28,2971.63272000001
3_16_2013-01-04,3923.5445899999972
3_16_2013-01-11,3959.1544899999776
3_16_2013-01-18,4951.857930000005
3_16_2013-01-25,5865.021720000014
3_16_2013-02-01,7808.509249999977
3_16_2013-02-08,8701.418449999948
3_16_2013-02-15,8733.370240000035
3_16_2013-02-22,11566.27041000014
3_16_2013-03-01,11386.243330000063
3_16_2013-03-08,12912.814010000113
3_16_2013-03-15,13317.582640000106
3_16_2013-03-22,13984.22973000007
3_16_2013-03-29,13418.48426000007
3_16_2013-04-05,14036.701670000064
3_16_2013-04-12,13309.471230000046
3_16_2013-04-19,12493.660160000078
3_16_2013-04-26,11921.946940000073
3_16_2013-05-03,12485.666550000042
3_16_2013-05-10,12029.956550000052
3_16_2013-05-17,11830.374380000074
3_16_2013-05-24,12398.656490000043
3_16_2013-05-31,12615.101340000067
3_16_2013-06-07,12060.391170000063
3_16_2013-06-14,11858.91103000006
3_16_2013-06-21,11353.089370000023
3_16_2013-06-28,10824.853989999981
3_16_2013-07-05,10790.37651000001
3_16_2013-07-12,9615.901890000036
3_16_2013-07-19,8973.149360000032
3_16_2013-07-26,8238.256660000061
3_17_2012-11-02,2618.0185299999926
3_17_2012-11-09,2535.738869999994
3_17_2012-11-16,2814.9685099999983
3_17_2012-11-23,4127.884630000036
3_17_2012-11-30,3107.339239999975
3_17_2012-12-07,3179.234900000004
3_17_2012-12-14,3601.0937799999606
3_17_2012-12-21,3804.246689999992
3_17_2012-12-28,3988.438789999945
3_17_2013-01-04,2864.6771000000253
3_17_2013-01-11,2512.671430000008
3_17_2013-01-18,2454.971210000021
3_17_2013-01-25,2382.5736200000065
3_17_2013-02-01,2749.0285399999966
3_17_2013-02-08,2835.9438499999987
3_17_2013-02-15,2908.0940900000123
3_17_2013-02-22,2691.3399799999975
3_17_2013-03-01,2711.5032799999976
3_17_2013-03-08,2736.080599999998
3_17_2013-03-15,2678.901259999998
3_17_2013-03-22,2621.156229999997
3_17_2013-03-29,2619.8505899999986
3_17_2013-04-05,2530.8970999999974
3_17_2013-04-12,2598.413190000004
3_17_2013-04-19,2610.0418199999967
3_17_2013-04-26,2611.3699700000025
3_17_2013-05-03,2608.9327900000017
3_17_2013-05-10,2736.9977500000045
3_17_2013-05-17,2480.929820000002
3_17_2013-05-24,2236.599000000009
3_17_2013-05-31,2555.434409999988
3_17_2013-06-07,2328.3248699999954
3_17_2013-06-14,2461.931660000001
3_17_2013-06-21,2295.3631700000064
3_17_2013-06-28,2153.1483300000104
3_17_2013-07-05,2176.6004799999932
3_17_2013-07-12,2204.993709999998
3_17_2013-07-19,2464.558920000001
3_17_2013-07-26,2355.4883600000007
3_18_2012-11-02,5095.900330000006
3_18_2012-11-09,5040.317670000004
3_18_2012-11-16,5799.5696400000015
3_18_2012-11-23,10889.857610000072
3_18_2012-11-30,14923.192080000097
3_18_2012-12-07,11877.069580000027
3_18_2012-12-14,10803.74474000008
3_18_2012-12-21,7741.707289999959
3_18_2012-12-28,6019.747510000073
3_18_2013-01-04,2781.1935699999985
3_18_2013-01-11,2401.816900000016
3_18_2013-01-18,1856.5934400000142
3_18_2013-01-25,1603.3003900000128
3_18_2013-02-01,1887.5356100000129
3_18_2013-02-08,2913.9882600000064
3_18_2013-02-15,1767.2107399999982
3_18_2013-02-22,933.2979799999923
3_18_2013-03-01,1297.4039100000034
3_18_2013-03-08,1588.5690500000012
3_18_2013-03-15,1415.936350000003
3_18_2013-03-22,1442.6838600000062
3_18_2013-03-29,1757.9708500000065
3_18_2013-04-05,2132.7446900000027
3_18_2013-04-12,1508.3948100000052
3_18_2013-04-19,1218.7635400000058
3_18_2013-05-03,664.6952499999978
3_18_2013-05-17,610.3259599999935
3_18_2013-06-07,445.3447099999944
3_18_2013-06-28,222.0021800000009
3_18_2013-07-05,324.6045399999984
3_19_2012-11-02,653.273449999999
3_19_2012-11-09,794.0163800000005
3_19_2012-11-16,764.1005699999988
3_19_2012-11-23,674.7292899999993
3_19_2012-11-30,911.9429800000036
3_19_2012-12-07,836.1250100000019
3_19_2012-12-14,907.8004400000062
3_19_2012-12-21,893.8868200000057
3_19_2012-12-28,835.6119899999969
3_19_2013-01-04,960.6374099999949
3_19_2013-01-11,675.0379499999972
3_19_2013-01-18,680.7529100000005
3_19_2013-01-25,662.0001399999984
3_19_2013-02-01,609.1951899999976
3_19_2013-02-08,642.3750499999984
3_19_2013-02-15,659.5084100000005
3_19_2013-02-22,618.8796100000002
3_19_2013-03-01,587.4727999999989
3_19_2013-03-08,605.7772099999987
3_19_2013-03-15,593.4504799999964
3_19_2013-03-22,635.8486700000016
3_19_2013-03-29,624.17864
3_19_2013-04-05,685.7038400000032
3_19_2013-04-12,650.7440100000005
3_19_2013-04-19,682.1425599999997
3_19_2013-04-26,710.4454900000011
3_19_2013-05-03,505.72104999999743
3_19_2013-05-10,562.4158099999983
3_19_2013-05-17,529.9686199999975
3_19_2013-05-24,545.305899999999
3_19_2013-05-31,565.0853399999997
3_19_2013-06-07,551.3586999999983
3_19_2013-06-14,592.472899999999
3_19_2013-06-21,642.4480799999991
3_19_2013-06-28,600.5685399999982
3_19_2013-07-05,618.50398
3_19_2013-07-12,772.5078900000035
3_19_2013-07-19,833.7286400000037
3_19_2013-07-26,841.2785400000014
3_20_2012-11-02,1938.4351399999955
3_20_2012-11-09,1941.524839999997
3_20_2012-11-16,1903.913359999995
3_20_2012-11-23,2869.489319999987
3_20_2012-11-30,2010.0234600000135
3_20_2012-12-07,2026.7709900000189
3_20_2012-12-14,1915.6738800000069
3_20_2012-12-21,1847.5468400000095
3_20_2012-12-28,1689.250119999996
3_20_2013-01-04,1698.2169299999875
3_20_2013-01-11,2059.642819999999
3_20_2013-01-18,2219.327880000005
3_20_2013-01-25,2237.058500000006
3_20_2013-02-01,2381.804480000008
3_20_2013-02-08,2281.4304900000047
3_20_2013-02-15,2215.965980000016
3_20_2013-02-22,2256.707460000012
3_20_2013-03-01,2259.108620000008
3_20_2013-03-08,2207.301260000006
3_20_2013-03-15,2240.241910000011
3_20_2013-03-22,2254.3053300000042
3_20_2013-03-29,2238.9247500000083
3_20_2013-04-05,2241.0667500000095
3_20_2013-04-12,2162.3480599999966
3_20_2013-04-19,2004.3763899999906
3_20_2013-04-26,2207.3507700000055
3_20_2013-05-03,2010.8233899999846
3_20_2013-05-10,2035.1173499999888
3_20_2013-05-17,2008.72554999999
3_20_2013-05-24,2078.5436199999936
3_20_2013-05-31,2103.877069999992
3_20_2013-06-07,2086.3680000000004
3_20_2013-06-14,2069.7834899999966
3_20_2013-06-21,2069.395149999995
3_20_2013-06-28,1982.5681599999907
3_20_2013-07-05,2054.6809700000013
3_20_2013-07-12,2035.2401799999973
3_20_2013-07-19,2054.705559999994
3_20_2013-07-26,1909.36041999999
3_21_2012-11-02,1411.0727899999972
3_21_2012-11-09,1354.454850000001
3_21_2012-11-16,1321.5860500000001
3_21_2012-11-23,1892.7240300000017
3_21_2012-11-30,1340.1393600000033
3_21_2012-12-07,1328.5591200000015
3_21_2012-12-14,1337.382780000006
3_21_2012-12-21,1651.8330500000072
3_21_2012-12-28,1245.5162600000015
3_21_2013-01-04,1165.9461600000013
3_21_2013-01-11,1195.2128800000062
3_21_2013-01-18,1245.6499800000083
3_21_2013-01-25,1266.6981200000102
3_21_2013-02-01,1324.6863600000036
3_21_2013-02-08,1352.469610000001
3_21_2013-02-15,1371.0694099999985
3_21_2013-02-22,1378.4739300000035
3_21_2013-03-01,1439.359770000003
3_21_2013-03-08,1534.8232599999856
3_21_2013-03-15,1436.9032699999984
3_21_2013-03-22,1438.8843799999995
3_21_2013-03-29,1432.5086800000036
3_21_2013-04-05,1431.8140199999984
3_21_2013-04-12,1413.115859999998
3_21_2013-04-19,1352.1080299999967
3_21_2013-04-26,1395.4050000000018
3_21_2013-05-03,1332.7682600000014
3_21_2013-05-10,1341.0099700000014
3_21_2013-05-17,1363.1217299999996
3_21_2013-05-24,1350.17949
3_21_2013-05-31,1336.115219999999
3_21_2013-06-07,1373.83942
3_21_2013-06-14,1333.4515500000007
3_21_2013-06-21,1338.1933100000003
3_21_2013-06-28,1310.6404400000026
3_21_2013-07-05,1373.3207400000056
3_21_2013-07-12,1352.8638100000003
3_21_2013-07-19,1368.6509400000007
3_21_2013-07-26,1340.9564900000055
3_22_2012-11-02,4030.905820000012
3_22_2012-11-09,3996.322860000002
3_22_2012-11-16,4074.0566200000235
3_22_2012-11-23,8593.380479999903
3_22_2012-11-30,4135.5270000000355
3_22_2012-12-07,4168.298420000028
3_22_2012-12-14,4180.310600000033
3_22_2012-12-21,4249.780999999997
3_22_2012-12-28,3830.074720000036
3_22_2013-01-04,3553.0475100000194
3_22_2013-01-11,3873.6791700000276
3_22_2013-01-18,3936.4326000000174
3_22_2013-01-25,3924.5846900000197
3_22_2013-02-01,3985.5218200000245
3_22_2013-02-08,4037.856200000032
3_22_2013-02-15,4378.009830000021
3_22_2013-02-22,4112.207880000026
3_22_2013-03-01,4091.8972800000292
3_22_2013-03-08,4262.599570000021
3_22_2013-03-15,3955.218720000017
3_22_2013-03-22,3819.496430000007
3_22_2013-03-29,4061.043620000023
3_22_2013-04-05,4107.9199700000245
3_22_2013-04-12,3910.5544800000034
3_22_2013-04-19,4087.2524600000215
3_22_2013-04-26,3882.7059300000074
3_22_2013-05-03,3149.521690000008
3_22_2013-05-10,3209.6053100000113
3_22_2013-05-17,3196.9251100000047
3_22_2013-05-24,3263.668290000006
3_22_2013-05-31,3207.5896400000006
3_22_2013-06-07,3360.67584000001
3_22_2013-06-14,3251.2323300000094
3_22_2013-06-21,3289.9943600000133
3_22_2013-06-28,3207.633430000013
3_22_2013-07-05,3290.174040000017
3_22_2013-07-12,3263.5904300000143
3_22_2013-07-19,3228.5702200000046
3_22_2013-07-26,3125.724560000009
3_23_2012-11-02,14660.791169999913
3_23_2012-11-09,15023.315319999863
3_23_2012-11-16,14670.333199999852
3_23_2012-11-23,14944.40338999981
3_23_2012-11-30,14779.009199999922
3_23_2012-12-07,15284.973019999952
3_23_2012-12-14,15345.89765999991
3_23_2012-12-21,20383.17065999994
3_23_2012-12-28,13675.759389999843
3_23_2013-01-04,11671.638219999919
3_23_2013-01-11,11969.023459999917
3_23_2013-01-18,12010.444389999946
3_23_2013-01-25,12103.407229999983
3_23_2013-02-01,12837.152849999971
3_23_2013-02-08,13352.665249999995
3_23_2013-02-15,13653.474849999891
3_23_2013-02-22,13605.9591599999
3_23_2013-03-01,13400.864049999953
3_23_2013-03-08,13496.974189999972
3_23_2013-03-15,13806.592559999952
3_23_2013-03-22,14093.263509999926
3_23_2013-03-29,13877.82422999992
3_23_2013-04-05,13861.034199999905
3_23_2013-04-12,14196.61571999985
3_23_2013-04-19,14397.573299999827
3_23_2013-04-26,14201.275229999857
3_23_2013-05-03,11424.077859999983
3_23_2013-05-10,11463.983779999984
3_23_2013-05-17,11639.420689999986
3_23_2013-05-24,11894.288229999967
3_23_2013-05-31,11745.683429999961
3_23_2013-06-07,12204.844509999966
3_23_2013-06-14,12060.639929999958
3_23_2013-06-21,12249.296319999929
3_23_2013-06-28,12064.627629999943
3_23_2013-07-05,12116.971779999954
3_23_2013-07-12,12142.764739999935
3_23_2013-07-19,11892.359219999933
3_23_2013-07-26,11885.782119999942
3_24_2012-11-02,3295.1904500000137
3_24_2012-11-09,3091.5891600000036
3_24_2012-11-16,3189.7668899999917
3_24_2012-11-23,4732.711250000001
3_24_2012-11-30,4764.336959999993
3_24_2012-12-07,4375.797269999994
3_24_2012-12-14,4477.524980000002
3_24_2012-12-21,5396.350790000043
3_24_2012-12-28,3116.4201299999836
3_24_2013-01-04,2710.391980000001
3_24_2013-01-11,2558.390229999993
3_24_2013-01-18,2456.1772300000066
3_24_2013-01-25,2369.4282600000097
3_24_2013-02-01,2864.7553700000076
3_24_2013-02-08,3892.0428000000343
3_24_2013-02-15,3733.3749099999927
3_24_2013-02-22,3498.3268499999886
3_24_2013-03-01,3565.680479999982
3_24_2013-03-08,2950.5266
3_24_2013-03-15,2615.385400000006
3_24_2013-03-22,2606.559809999997
3_24_2013-03-29,2645.4067900000014
3_24_2013-04-05,2979.9033999999942
3_24_2013-04-12,2530.220730000001
3_24_2013-04-19,2494.316880000002
3_24_2013-04-26,2513.224150000003
3_24_2013-05-03,2183.9128699999997
3_24_2013-05-10,2249.0037100000022
3_24_2013-05-17,2250.6628299999934
3_24_2013-05-24,2287.099869999995
3_24_2013-05-31,2290.5208899999966
3_24_2013-06-07,2716.8368500000124
3_24_2013-06-14,2315.7164000000043
3_24_2013-06-21,2307.825340000003
3_24_2013-06-28,2497.92625
3_24_2013-07-05,2915.318669999994
3_24_2013-07-12,2577.866799999995
3_24_2013-07-19,2885.56692
3_24_2013-07-26,3600.8677300000018
3_25_2012-11-02,4611.214890000011
3_25_2012-11-09,4540.808600000029
3_25_2012-11-16,4760.196520000005
3_25_2012-11-23,4886.624769999992
3_25_2012-11-30,5229.262850000007
3_25_2012-12-07,5080.44624000001
3_25_2012-12-14,5108.356820000012
3_25_2012-12-21,5373.4265200000145
3_25_2012-12-28,4382.9810899999975
3_25_2013-01-04,4182.38023999999
3_25_2013-01-11,4057.202209999997
3_25_2013-01-18,4086.0227299999915
3_25_2013-01-25,4192.381129999999
3_25_2013-02-01,4695.628580000009
3_25_2013-02-08,5063.680690000001
3_25_2013-02-15,5206.611910000006
3_25_2013-02-22,4991.190599999985
3_25_2013-03-01,5215.388769999994
3_25_2013-03-08,5014.464439999994
3_25_2013-03-15,4802.5626200000315
3_25_2013-03-22,4782.510610000009
3_25_2013-03-29,4810.661480000017
3_25_2013-04-05,4914.10356000001
3_25_2013-04-12,4795.742580000015
3_25_2013-04-19,4920.743789999994
3_25_2013-04-26,4655.73338000002
3_25_2013-05-03,4839.951070000014
3_25_2013-05-10,4786.314920000003
3_25_2013-05-17,4880.496620000004
3_25_2013-05-24,4918.648649999994
3_25_2013-05-31,4861.529609999989
3_25_2013-06-07,4947.404220000005
3_25_2013-06-14,4900.284630000001
3_25_2013-06-21,4855.570359999994
3_25_2013-06-28,4908.343569999996
3_25_2013-07-05,4819.662979999997
3_25_2013-07-12,4712.31942999999
3_25_2013-07-19,4718.247989999998
3_25_2013-07-26,4820.711279999985
3_26_2012-11-02,3927.64336000001
3_26_2012-11-09,3623.807770000033
3_26_2012-11-16,3523.576530000037
3_26_2012-11-23,4290.636660000008
3_26_2012-11-30,4013.8288099999922
3_26_2012-12-07,3804.923820000037
3_26_2012-12-14,4024.6652400000435
3_26_2012-12-21,5569.116089999942
3_26_2012-12-28,2622.292899999956
3_26_2013-01-04,2437.4577299999855
3_26_2013-01-11,2365.072810000004
3_26_2013-01-18,2736.304470000002
3_26_2013-01-25,2725.5255499999935
3_26_2013-02-01,3085.625909999984
3_26_2013-02-08,3113.225749999975
3_26_2013-02-15,3262.3605400000233
3_26_2013-02-22,3252.6187100000175
3_26_2013-03-01,3272.7052700000163
3_26_2013-03-08,3210.0252100000275
3_26_2013-03-15,3091.95560000001
3_26_2013-03-22,3060.5027300000093
3_26_2013-03-29,3087.85620000001
3_26_2013-04-05,3060.0105299999977
3_26_2013-04-12,3072.1099600000007
3_26_2013-04-19,2937.108719999999
3_26_2013-04-26,2986.841570000003
3_26_2013-05-03,2876.281390000003
3_26_2013-05-10,2917.4182500000065
3_26_2013-05-17,2656.8223500000017
3_26_2013-05-24,2260.3863600000063
3_26_2013-05-31,2341.390970000007
3_26_2013-06-07,2296.7535999999996
3_26_2013-06-14,2441.974290000002
3_26_2013-06-21,2353.636009999998
3_26_2013-06-28,2200.042989999997
3_26_2013-07-05,2219.7804800000013
3_26_2013-07-12,2218.724259999996
3_26_2013-07-19,2409.336500000012
3_26_2013-07-26,2186.112670000002
3_27_2012-11-02,589.8806700000001
3_27_2012-11-09,550.7689900000013
3_27_2012-11-16,596.2683300000007
3_27_2012-11-23,681.2648900000037
3_27_2012-11-30,635.2213899999962
3_27_2012-12-07,596.4898499999985
3_27_2012-12-14,679.7918099999938
3_27_2012-12-21,1335.4020700000099
3_27_2012-12-28,791.1411399999985
3_27_2013-01-04,631.9281299999996
3_27_2013-01-11,623.2838099999972
3_27_2013-01-18,612.9772399999994
3_27_2013-01-25,550.1131700000003
3_27_2013-02-01,556.9666300000035
3_27_2013-02-08,658.4105200000066
3_27_2013-02-15,533.5185299999986
3_27_2013-02-22,498.2269699999989
3_27_2013-03-01,560.5747299999992
3_27_2013-03-08,555.4333200000005
3_27_2013-03-15,539.227350000004
3_27_2013-03-22,515.0097300000014
3_27_2013-03-29,531.8871700000024
3_27_2013-04-05,523.224430000002
3_27_2013-04-12,551.7879300000014
3_27_2013-04-19,489.3183199999994
3_27_2013-04-26,548.6224800000016
3_27_2013-05-03,460.57775000000134
3_27_2013-05-10,494.6777200000019
3_27_2013-05-17,432.93741000000017
3_27_2013-05-24,412.4396300000016
3_27_2013-05-31,414.4596500000019
3_27_2013-06-07,432.6782300000011
3_27_2013-06-14,440.7442900000023
3_27_2013-06-21,452.10556000000156
3_27_2013-06-28,425.6561900000017
3_27_2013-07-05,437.6802500000006
3_27_2013-07-12,454.557370000001
3_27_2013-07-19,469.8236399999994
3_27_2013-07-26,466.6941599999993
3_28_2012-11-02,208.65758000000068
3_28_2012-11-09,181.79355
3_28_2012-11-16,198.4812800000009
3_28_2012-11-23,198.66246000000078
3_28_2012-11-30,218.64571000000055
3_28_2012-12-07,212.58638000000064
3_28_2012-12-14,200.89773000000127
3_28_2012-12-21,361.6281100000031
3_28_2012-12-28,222.11017999999922
3_28_2013-01-04,179.77324000000073
3_28_2013-01-11,178.7959200000002
3_28_2013-01-18,177.45426000000015
3_28_2013-01-25,164.3915200000008
3_28_2013-02-01,170.6268100000012
3_28_2013-02-08,221.33919999999986
3_28_2013-02-15,193.53403000000174
3_28_2013-02-22,160.73813000000104
3_28_2013-03-01,170.11910000000088
3_28_2013-03-08,188.0069100000015
3_28_2013-03-15,180.17151000000098
3_28_2013-03-22,165.49171000000092
3_28_2013-03-29,174.796200000001
3_28_2013-04-05,204.5931700000016
3_28_2013-04-12,186.33718000000096
3_28_2013-04-19,161.55893000000086
3_28_2013-04-26,180.19973000000115
3_28_2013-05-03,175.21578000000036
3_28_2013-05-10,190.60739000000024
3_28_2013-05-17,152.42197000000053
3_28_2013-05-24,122.4048900000015
3_28_2013-05-31,139.15513000000118
3_28_2013-06-07,112.07962000000121
3_28_2013-06-14,128.50754000000103
3_28_2013-06-21,98.04847000000046
3_28_2013-06-28,91.23283000000089
3_28_2013-07-05,108.05404000000112
3_28_2013-07-12,90.3422300000003
3_28_2013-07-19,104.38970000000111
3_28_2013-07-26,95.44979000000049
3_29_2012-11-02,1448.2236400000018
3_29_2012-11-09,1336.2242600000009
3_29_2012-11-16,1530.6588400000046
3_29_2012-11-23,2351.8551799999846
3_29_2012-11-30,1771.9703600000003
3_29_2012-12-07,1807.0973099999906
3_29_2012-12-14,1989.226029999996
3_29_2012-12-21,4368.918070000034
3_29_2012-12-28,1884.9113200000081
3_29_2013-01-04,1267.9642900000074
3_29_2013-01-11,1201.0207400000072
3_29_2013-01-18,1257.9553500000072
3_29_2013-01-25,1272.2286400000064
3_29_2013-02-01,1465.0187999999982
3_29_2013-02-08,1637.1986699999877
3_29_2013-02-15,1388.3891200000076
3_29_2013-02-22,1212.4170600000039
3_29_2013-03-01,1373.6113400000054
3_29_2013-03-08,1395.6481300000016
3_29_2013-03-15,1267.36409
3_29_2013-03-22,1173.5080399999977
3_29_2013-03-29,1234.893529999999
3_29_2013-04-05,1333.2349599999993
3_29_2013-04-12,1261.5021299999971
3_29_2013-04-19,1328.7695200000016
3_29_2013-04-26,1258.6318699999972
3_29_2013-05-03,1289.7813799999965
3_29_2013-05-10,1321.7565199999983
3_29_2013-05-17,1233.4862699999926
3_29_2013-05-24,1263.2120999999916
